Year,Value,Longitude,Latitude,archiveType,ID,VariableName,Depth,Thickness
1490.0,-179.5,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,33.0,0.5
1815.0,-178.0,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,34.5,1.5
1801.0,-176.9,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,36.5,2.0
1788.0,-178.5,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,38.5,2.0
1774.0,-175.4,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,40.5,2.0
1458.0,-172.4,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,41.0,0.5
1760.0,-176.2,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,42.5,1.5
1746.0,-176.0,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,44.5,2.0
1732.0,-176.5,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,46.5,2.0
1718.0,-175.7,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,48.5,2.0
1425.0,-177.1,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,49.0,0.5
1393.0,-177.8,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,57.0,8.0
1360.0,-178.9,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,65.0,8.0
1328.0,-179.0,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,73.0,8.0
1295.0,-174.8,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,81.0,8.0
1263.0,-174.7,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,89.0,8.0
1230.0,-173.5,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,97.0,8.0
1196.0,-174.2,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,105.0,8.0
1148.0,-172.6,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,113.0,8.0
1101.0,-171.9,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,121.0,8.0
1053.0,-174.8,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,129.0,8.0
1005.0,-174.8,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,137.0,8.0
958.0,-178.0,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,145.0,8.0
910.0,-178.3,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,153.0,8.0
862.0,-174.2,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,161.0,8.0
815.0,-179.0,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,169.0,8.0
767.0,-174.7,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,177.0,8.0
719.0,-177.5,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,185.0,8.0
672.0,-175.1,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,193.0,8.0
626.0,-176.2,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,201.0,8.0
595.0,-174.0,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,209.0,8.0
565.0,-177.0,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,217.0,8.0
534.0,-177.0,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,225.0,8.0
503.0,-175.6,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,233.0,8.0
473.0,-175.2,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,241.0,8.0
442.0,-173.9,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,249.0,8.0
411.0,-172.6,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,257.0,8.0
381.0,-175.0,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,265.0,8.0
350.0,-174.8,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,273.0,8.0
319.0,-174.7,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,281.0,8.0
289.0,-169.9,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,289.0,8.0
258.0,-174.9,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,297.0,8.0
222.0,-173.3,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,305.0,8.0
162.0,-170.5,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,313.0,8.0
100.0,-173.9,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,321.0,8.0
39.0,-175.4,119.45,-3.8833,MarineSediment,MS10JTMA001,d2H,329.0,8.0
1890.0,0.12,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,0.0,1.0
1879.1,0.3,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,1.0,1.0
1868.2,0.22,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,2.0,1.0
1857.3,0.31,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,3.0,1.0
1846.4,0.23,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,4.0,1.0
1835.5,0.32,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,5.0,1.0
1824.6,0.22,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,6.0,1.0
1813.7,0.07,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,7.0,1.0
1802.8,0.07,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,8.0,1.0
1791.9,0.19,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,9.0,1.0
1781.0,0.14,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,10.0,1.0
1770.1,-0.07,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,11.0,1.0
1759.2,0.05,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,12.0,1.0
1748.3,0.06,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,13.0,1.0
1737.4,0.16,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,14.0,1.0
1726.5,0.02,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,15.0,1.0
1715.6,0.04,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,16.0,1.0
1704.7,-0.01,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,17.0,1.0
1693.8,0.01,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,18.0,1.0
1682.9,0.31,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,19.0,1.0
1672.0,0.18,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,20.0,1.0
1661.1,0.02,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,21.0,1.0
1650.2,0.21,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,22.0,1.0
1639.3,0.11,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,23.0,1.0
1628.4,0.14,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,24.0,1.0
1617.5,0.02,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,25.0,1.0
1606.6,0.02,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,26.0,1.0
1584.8,0.12,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,28.0,2.0
1573.9,0.13,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,29.0,1.0
1563.0,0.27,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,30.0,1.0
1552.1,0.1,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,31.0,1.0
1541.2,0.43,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,32.0,1.0
1530.3,0.02,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,33.0,1.0
1519.4,0.48,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,34.0,1.0
1508.5,0.07,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,35.0,1.0
1497.6,0.34,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,36.0,1.0
1486.7,0.02,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,37.0,1.0
1475.8,0.32,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,38.0,1.0
1464.9,0.26,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,39.0,1.0
1454.0,0.23,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,40.0,1.0
1443.1,-0.01,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,41.0,1.0
1432.2,0.19,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,42.0,1.0
1410.4,0.29,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,44.0,2.0
1399.5,0.48,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,45.0,1.0
1388.6,0.33,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,46.0,1.0
1377.7,0.23,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,47.0,1.0
1366.8,0.16,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,48.0,1.0
1355.9,-0.04,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,49.0,1.0
1345.0,0.26,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,50.0,1.0
1331.0227,0.12,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,51.0,1.0
1317.0455,0.23,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,52.0,1.0
1303.0682,0.05,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,53.0,1.0
1289.0909,0.13,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,54.0,1.0
1275.1136,-0.01,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,55.0,1.0
1261.1364,0.34,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,56.0,1.0
1247.1591,0.13,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,57.0,1.0
1233.1818,0.3,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,58.0,1.0
1219.2045,0.11,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,59.0,1.0
1205.2273,0.67,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,60.0,1.0
1191.25,0.15,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,61.0,1.0
1177.2727,0.18,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,62.0,1.0
1163.2955,0.0,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,63.0,1.0
1149.3182,0.32,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,64.0,1.0
1135.3409,0.32,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,65.0,1.0
1121.3636,0.41,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,66.0,1.0
1107.3864,-0.05,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,67.0,1.0
1093.4091,0.35,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,68.0,1.0
1079.4318,0.1,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,69.0,1.0
1065.4545,0.53,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,70.0,1.0
1051.4773,0.21,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,71.0,1.0
1037.5,0.31,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,72.0,1.0
1023.5227,0.53,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,73.0,1.0
1009.5455,0.36,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,74.0,1.0
995.56818,0.18,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,75.0,1.0
981.59091,0.42,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,76.0,1.0
967.61364,0.0,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,77.0,1.0
953.63636,0.43,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,78.0,1.0
939.65909,0.28,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,79.0,1.0
897.72727,0.21,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,82.0,3.0
869.77273,0.25,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,84.0,2.0
813.86364,0.12,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,88.0,4.0
785.90909,0.3,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,90.0,2.0
730.0,0.58,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,94.0,4.0
698.33333,0.37,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,96.0,2.0
666.66667,0.4,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,98.0,2.0
635.0,0.53,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,100.0,2.0
603.33333,0.25,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,102.0,2.0
571.66667,0.27,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,104.0,2.0
540.0,0.36,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,106.0,2.0
508.33333,0.31,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,108.0,2.0
476.66667,0.38,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,110.0,2.0
445.0,0.17,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,112.0,2.0
413.33333,0.18,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,114.0,2.0
350.0,0.21,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,118.0,4.0
318.33333,0.43,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,120.0,2.0
286.66667,0.25,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,122.0,2.0
255.0,0.19,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,124.0,2.0
223.33333,0.14,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,126.0,2.0
191.66667,0.26,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,128.0,2.0
160.0,0.21,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,130.0,2.0
128.33333,0.42,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,132.0,2.0
64.99999,0.14,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,136.0,4.0
33.33332,0.47,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,138.0,2.0
1.66665,0.17,119.08,1.4,MarineSediment,MS11ANMN01b,d18O,140.0,2.0
1905.0,0.03,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,0.0,1.0
1898.0,0.33,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,1.0,1.0
1891.0,0.27,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,2.0,1.0
1877.0,0.2,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,4.0,2.0
1856.0,0.2,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,7.0,3.0
1850.0,0.06,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,8.0,1.0
1836.0,0.15,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,10.0,2.0
1829.0,0.18,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,11.0,1.0
1815.0,0.06,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,15.0,4.0
1794.0,0.1,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,18.0,3.0
1787.0,0.36,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,19.0,1.0
1780.0,0.17,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,20.0,1.0
1774.0,0.27,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,21.0,1.0
1767.0,0.21,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,22.0,1.0
1760.0,0.11,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,23.0,1.0
1753.0,0.25,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,24.0,1.0
1746.0,0.09,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,25.0,1.0
1739.0,-0.19,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,26.0,1.0
1732.0,-0.19,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,27.0,1.0
1725.0,-0.06,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,28.0,1.0
1718.0,0.14,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,29.0,1.0
1711.0,0.12,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,30.0,1.0
1705.0,-0.2,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,31.0,1.0
1698.0,0.09,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,32.0,1.0
1691.0,-0.26,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,33.0,1.0
1684.0,-0.05,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,34.0,1.0
1677.0,-0.04,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,35.0,1.0
1670.0,0.21,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,36.0,1.0
1663.0,0.13,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,37.0,1.0
1657.0,-0.02,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,38.0,1.0
1650.0,-0.1,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,39.0,1.0
1643.0,0.02,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,40.0,1.0
1637.0,0.26,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,41.0,1.0
1630.0,0.37,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,42.0,1.0
1623.0,0.12,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,43.0,1.0
1617.0,0.34,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,44.0,1.0
1610.0,0.04,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,45.0,1.0
1603.0,0.17,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,46.0,1.0
1597.0,0.11,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,47.0,1.0
1590.0,0.18,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,48.0,1.0
1583.0,-0.06,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,49.0,1.0
1577.0,0.12,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,50.0,1.0
1570.0,0.13,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,51.0,1.0
1557.0,0.25,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,53.0,2.0
1550.0,0.25,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,54.0,1.0
1543.0,0.12,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,55.0,1.0
1537.0,-0.03,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,56.0,1.0
1530.0,0.25,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,57.0,1.0
1523.0,-0.01,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,58.0,1.0
1517.0,0.19,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,59.0,1.0
1510.0,0.16,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,60.0,1.0
1503.0,0.27,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,61.0,1.0
1497.0,-0.01,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,62.0,1.0
1490.0,0.24,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,63.0,1.0
1483.0,-0.04,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,64.0,1.0
1477.0,0.47,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,65.0,1.0
1470.0,-0.02,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,66.0,1.0
1457.0,0.38,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,68.0,2.0
1450.0,0.33,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,69.0,1.0
1430.0,0.07,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,72.0,3.0
1414.0,0.4,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,74.0,2.0
1406.0,0.23,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,75.0,1.0
1398.0,0.28,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,76.0,1.0
1391.0,0.3,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,77.0,1.0
1383.0,0.06,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,78.0,1.0
1375.0,0.48,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,79.0,1.0
1367.0,0.08,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,80.0,1.0
1359.0,0.19,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,81.0,1.0
1351.0,0.4,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,82.0,1.0
1343.0,0.47,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,83.0,1.0
1335.0,0.45,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,84.0,1.0
1328.0,0.42,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,85.0,1.0
1320.0,0.36,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,86.0,1.0
1312.0,0.3,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,87.0,1.0
1304.0,0.44,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,88.0,1.0
1296.0,0.31,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,89.0,1.0
1288.0,0.36,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,90.0,1.0
1280.0,0.35,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,91.0,1.0
1272.0,0.28,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,92.0,1.0
1249.0,0.45,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,95.0,3.0
1241.0,0.33,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,96.0,1.0
1233.0,0.52,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,97.0,1.0
1225.0,0.49,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,98.0,1.0
1217.0,0.61,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,99.0,1.0
1202.0,0.34,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,101.0,2.0
1194.0,0.59,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,102.0,1.0
1178.0,0.56,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,104.0,2.0
1170.0,0.4,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,105.0,1.0
1162.0,0.06,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,106.0,1.0
1146.0,0.06,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,108.0,2.0
1131.0,0.24,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,110.0,2.0
1123.0,0.55,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,111.0,1.0
1115.0,-0.08,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,112.0,1.0
1107.0,0.48,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,113.0,1.0
1099.0,0.22,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,114.0,1.0
1091.0,0.35,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,115.0,1.0
1075.0,0.44,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,117.0,2.0
1068.0,0.14,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,118.0,1.0
1060.0,0.17,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,119.0,1.0
1052.0,0.62,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,120.0,1.0
1044.0,0.52,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,121.0,1.0
1036.0,0.22,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,122.0,1.0
1028.0,0.48,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,123.0,1.0
1020.0,0.18,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,124.0,1.0
1012.0,0.05,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,125.0,1.0
1005.0,0.19,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,126.0,1.0
989.0,0.22,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,128.0,2.0
981.0,0.11,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,129.0,1.0
973.0,0.38,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,130.0,1.0
957.0,0.49,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,132.0,2.0
949.0,0.38,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,133.0,1.0
942.0,0.35,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,134.0,1.0
934.0,0.36,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,135.0,1.0
926.0,0.29,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,136.0,1.0
918.0,0.48,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,137.0,1.0
910.0,0.53,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,138.0,1.0
895.0,0.23,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,139.0,1.0
879.0,0.25,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,140.0,1.0
864.0,0.38,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,141.0,1.0
849.0,0.68,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,142.0,1.0
833.0,0.53,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,143.0,1.0
818.0,0.26,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,144.0,1.0
803.0,0.26,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,145.0,1.0
787.0,0.48,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,146.0,1.0
772.0,0.25,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,147.0,1.0
726.0,0.35,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,150.0,3.0
711.0,0.06,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,151.0,1.0
695.0,0.16,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,152.0,1.0
680.0,0.26,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,153.0,1.0
650.0,0.04,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,155.0,2.0
634.0,0.2,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,156.0,1.0
619.0,0.21,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,157.0,1.0
604.0,-0.12,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,158.0,1.0
588.0,0.3,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,159.0,1.0
573.0,0.3,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,160.0,1.0
558.0,0.66,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,161.0,1.0
542.0,0.38,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,162.0,1.0
527.0,0.27,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,163.0,1.0
512.0,0.38,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,164.0,1.0
496.0,0.54,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,165.0,1.0
481.0,0.13,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,166.0,1.0
466.0,0.15,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,167.0,1.0
450.0,0.14,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,168.0,1.0
435.0,0.38,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,169.0,1.0
420.0,0.05,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,170.0,1.0
404.0,0.22,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,171.0,1.0
389.0,-0.07,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,172.0,1.0
374.0,-0.06,117.48,-5.2,MarineSediment,MS11ANMS01b,d18O,173.0,1.0
