Year_Bin,Realization,WPC1_norm
431,61,1.2182111525333348
441,61,0.9297799157680626
451,61,-1.0353403648355934
461,61,-1.5849931459510647
471,61,-1.1005452531913298
481,61,-0.669126277300298
491,61,0.2463470822293434
501,61,0.2668486956670228
511,61,-2.2617680680976338
521,61,-1.9221096892041436
531,61,-1.523832695264377
541,61,-1.016385309672481
551,61,-0.23127659567976322
561,61,0.7952133739473964
571,61,1.082703227961598
581,61,0.5592158973389051
591,61,0.4128534379025693
601,61,0.44796138009200626
611,61,0.1053052187580589
621,61,-0.4540346780782451
631,61,-0.6953956989321342
641,61,-0.6378718511533412
651,61,-0.41425956573153866
661,61,0.10839073795032698
671,61,1.0912281295277273
681,61,2.2191744013329875
691,61,1.9309451445542247
701,61,1.6045529780922687
711,61,1.1778602386458163
721,61,0.8763364476854838
731,61,0.7621237269484412
741,61,0.44530001457707913
751,61,-0.018389298384615664
761,61,-0.32039991639187226
771,61,-0.5037858802527392
781,61,-0.41016157620725097
791,61,0.04140433536669983
801,61,0.2087912306750462
811,61,0.11454645668197026
821,61,-0.18857347083381895
831,61,-0.8588219168514964
841,61,-1.4009120875301964
851,61,-2.1203938820760255
861,61,-1.023669907847551
871,61,-0.7640708302868746
881,61,-1.1007182246746594
891,61,-0.7024854820751687
901,61,0.1787602596545413
911,61,0.7619276100294844
921,61,1.2077443839118072
931,61,1.3369770997961836
941,61,0.9919794133103549
951,61,0.22572788628851906
961,61,-1.0891591291761114
971,61,-1.3352474516996742
981,61,-0.4110814808018642
991,61,0.2461963446236774
1001,61,0.9947338226171487
1011,61,0.7938984175968651
1021,61,-0.35971005471680106
1031,61,-0.5065634087972262
1041,61,-0.06357609164799355
1051,61,0.888700902686293
1061,61,1.6991614904622205
1071,61,2.453335305642735
1081,61,2.1624736875277177
1091,61,0.5870897309116283
1101,61,-0.14234448424444687
1111,61,-0.21676600045396194
1121,61,0.010992331835169194
1131,61,0.9827978094522245
1141,61,1.088601936794424
1151,61,0.3068557119834894
1161,61,-0.48647261406353615
1171,61,-1.6451801700335011
1181,61,-1.918059814047967
1191,61,-2.4507583957448102
1201,61,-1.8910327524499855
1211,61,-1.7842156647572593
1221,61,-2.005398072779418
1231,61,-1.6535212553223266
1241,61,-0.842662746502468
1251,61,-0.0942062901629818
1261,61,0.7318240770946782
1271,61,0.8986717210319226
1281,61,0.2587156214489043
1291,61,0.07516551368837456
1301,61,0.19345752621692683
1311,61,0.01578805632834798
1321,61,-0.259691420981113
1331,61,0.05293494808602202
1341,61,0.9623472108008105
1351,61,1.2204194095423737
1361,61,1.992300117030282
1371,61,1.525308659372911
1381,61,1.114683525316003
1391,61,0.6256107538933989
1401,61,0.5705208924821629
1411,61,1.0823159638990425
1421,61,1.2288065010990108
1431,61,1.127495223773923
1441,61,0.4780717742629442
1451,61,-0.9389446781401926
1461,61,-1.3150217576562861
1471,61,-0.6680843192180599
1481,61,-0.8010701532485663
1491,61,-1.4121584666356142
1501,61,-1.72086445170577
1511,61,-1.981686377180299
1521,61,-1.4485425549029283
1531,61,0.04320708933618225
1541,61,0.6929524277173627
1,62,0.277593797552442
11,62,0.277593797552442
21,62,0.277593797552442
31,62,0.4840753867720522
41,62,0.2603975937704517
51,62,0.03671980076885121
61,62,0.10554699717538792
71,62,0.17437419358192466
81,62,0.24320138998846136
91,62,0.6905569759916624
101,62,0.5701199775998669
111,62,0.4496829792080716
121,62,0.828190178165448
131,62,0.673360772209672
141,62,0.5185313662538961
151,62,0.6905569759916624
161,62,0.44968297920807154
171,62,0.4837828922652033
181,62,0.01772495894631316
191,62,0.0033396186124804847
201,62,0.32745602257655526
211,62,0.22259350731134173
221,62,-0.20342410825011417
231,62,-0.7883140489808839
241,62,-1.6745417207585944
251,62,-1.4289501801415179
261,62,0.06524326015992034
271,62,0.4893375121247199
281,62,0.06705476922920184
291,62,0.42724109499175555
301,62,1.2195826217296204
311,62,0.8535052120956517
321,62,-0.5669407832570801
331,62,-0.22437131550809303
341,62,1.5006412107386928
351,62,0.02242858823376176
361,62,-0.43636299726710104
371,62,-0.23795688467463566
381,62,-0.33848633444929066
391,62,-0.35554665377546824
401,62,0.6340026711633326
411,62,2.658197070262729
421,62,2.8129037155980017
431,62,1.0919343425912347
441,62,0.1757292827945154
451,62,-0.477342506889546
461,62,-0.9282239100922917
471,62,-0.7398879752429998
481,62,-0.6086881686387664
491,62,-0.3990742132304657
501,62,-0.3245858521825218
511,62,-1.2226752740736297
521,62,-1.343999028641067
531,62,-1.1793266672276255
541,62,-0.7615220910393602
551,62,-0.5471114936777364
561,62,-0.49538227937405266
571,62,-0.4325912267087078
581,62,-0.44730977678947503
591,62,-0.011892402379239626
601,62,0.928105684283855
611,62,1.2007004702516615
621,62,0.860364062437856
631,62,0.5284152767739425
641,62,-0.026638362222387683
651,62,-0.3591673686971348
661,62,-0.3783982959948003
671,62,0.5374476554538965
681,62,0.277952419491635
691,62,-1.2970121747558585
701,62,-1.6868174615260754
711,62,-1.30000276588148
721,62,-1.2269812898091494
731,62,-1.0484663543967359
741,62,-0.7282519634041555
751,62,-0.348388840238165
761,62,0.12788554204642907
771,62,0.6870105059758281
781,62,0.798449150647608
791,62,0.4064046259937217
801,62,0.19290376798182138
811,62,0.04676152532523737
821,62,-0.021370548547637556
831,62,0.11509386945952828
841,62,0.5347767249723504
851,62,1.3057402583407158
861,62,2.2670128014011643
871,62,2.136553343313849
881,62,1.190698875767697
891,62,0.7024851535857967
901,62,0.3961241496209437
911,62,0.03997916330766027
921,62,-0.17698573886498786
931,62,-0.624941550788713
941,62,-1.3119329917956946
951,62,-0.8518470662332842
961,62,0.7981749755356753
971,62,1.1612857873857878
981,62,0.3957445353120761
991,62,-0.23024082058548603
1001,62,-1.1892386549315623
1011,62,-1.4433286311265703
1021,62,-0.5655707811756506
1031,62,0.3288171404865358
1041,62,0.32853811898154983
1051,62,-0.3016348211665577
1061,62,-0.910727298659254
1071,62,-1.7754055738907002
1081,62,-2.098974554822664
1091,62,-1.7622899586630365
1101,62,-1.068687329841418
1111,62,0.22949633991166976
1121,62,0.26079457931256395
1131,62,-1.10585144491658
1141,62,-0.9097689568700523
1151,62,0.5650468741642385
1161,62,1.1027491638605282
1171,62,1.1384227483867537
1181,62,1.435248443699954
1191,62,-2.1672031543063417
1201,62,-2.061296636823933
1211,62,-1.8623270026101717
1221,62,-1.5587677686949948
1231,62,-1.349135257259301
1241,62,-1.2517596081981284
1251,62,-0.8051728662883886
1261,62,-0.02753008039574617
1271,62,0.6400082367933292
1281,62,1.2703855768829118
1291,62,1.0682425943039184
1301,62,-0.1313706766072431
1311,62,-0.30028821331970296
1321,62,0.4562455726078104
1331,62,0.8382514256005145
1341,62,1.2136865592503818
1351,62,1.308542946067753
1361,62,-3.011748181636281
1371,62,-0.7475965812670347
1381,62,0.02356964678361083
1391,62,-0.10896442702987824
1401,62,-0.2088421650811721
1411,62,-0.8900386804072925
1421,62,-1.1844664135176433
1431,62,-1.0526732628350075
1441,62,-0.7989714739983519
1451,62,-0.18864995096339826
1461,62,0.16276254136742566
1471,62,0.24215575857990596
1481,62,0.6488820966363668
1491,62,1.275152577408026
1501,62,1.4291965477259656
1511,62,1.1459898044211725
1521,62,1.3866971110236745
1531,62,2.071037592198392
1541,62,2.3437642624065465
1,63,0.011488981161325768
11,63,0.11092821432312984
21,63,0.21036744748493394
31,63,-0.021657429892608934
41,63,0.19379424195796657
51,63,0.40924591380854214
61,63,0.3319042880160279
71,63,0.25456266222351354
81,63,0.17722103643099926
91,63,0.17722103643099926
101,63,0.3595262972276401
111,63,0.541831558024281
121,63,0.24351385853886864
131,63,0.32637988617370534
141,63,0.40924591380854214
151,63,-0.05480384094654363
161,63,-0.25371334323555816
171,63,-0.504893556587074
181,63,0.1920728052195135
191,63,0.25193699564803884
201,63,-0.1390391979479127
211,63,-0.252528263880333
221,63,-0.27600466999083656
231,63,-0.10694269687256668
241,63,0.3713233144479209
251,63,-0.20303585171503624
261,63,-1.8834982681691859
271,63,-1.8384941160708752
281,63,-0.1840131089772069
291,63,0.23635034826725765
301,63,-0.14378989469970616
311,63,-0.35223604272841474
321,63,-0.845247322365423
331,63,-0.43719817076362716
341,63,1.0387009424527522
351,63,0.6795750560585089
361,63,0.1177475862445879
371,63,-0.7631327468612191
381,63,-0.45213800859850634
391,63,1.1959954807465059
401,63,1.1480929317955004
411,63,-0.4063873266218795
421,63,-0.3207163637148297
431,63,0.992220118549163
441,63,1.0629923381401087
451,63,0.29404932298000375
461,63,-0.5141933193272558
471,63,-1.7620669105451139
481,63,-1.8061627138316192
491,63,-0.4624266572427746
501,63,-0.18786851975039487
511,63,-1.8335109151014766
521,63,-1.7427010118901507
531,63,-1.7380836049520503
541,63,-1.8433666835165714
551,63,-1.2530036454971683
561,63,0.062062430477600045
571,63,0.4097001082333364
581,63,-0.14263718393799413
591,63,-0.10432944176203555
601,63,0.24282133730565708
611,63,0.6369643990564658
621,63,1.3119988129897822
631,63,1.3910724946057533
641,63,0.8308564021755844
651,63,0.15028833592829297
661,63,-0.8573327233683465
671,63,-0.5636176245065184
681,63,0.7412816336714242
691,63,1.8687155946956873
701,63,1.8402786061784266
711,63,0.9598520778743869
721,63,0.5990903626589018
731,63,0.44569490884676116
741,63,0.22576616983729575
751,63,0.1320476599892359
761,63,-0.13797037214131574
771,63,-0.5967567963121718
781,63,-0.38887552994799174
791,63,0.49055433825889017
801,63,0.5473082302946131
811,63,-0.1300552084557699
821,63,-0.5964360860070429
831,63,-1.1233032239513758
841,63,-1.537604913988361
851,63,-1.2398729356278102
861,63,-1.6027868824314129
871,63,-1.3301834925605565
881,63,-0.5164656061833702
891,63,-0.39301736360289247
901,63,-0.8729378163902237
911,63,-0.2890529693734951
921,63,1.2297686409281199
931,63,1.3791626536417094
941,63,0.32047172412890645
951,63,-0.04210951380467962
961,63,-0.07340515072967296
971,63,0.13627274702882755
981,63,0.911553713131123
991,63,0.8395228091340086
1001,63,-0.08224221225448745
1011,63,-0.7449958603392198
1021,63,0.6362566753224768
1031,63,1.085876278336414
1041,63,1.3322494423431102
1051,63,1.4620781120765554
1061,63,1.784585451837848
1071,63,2.202825029882909
1081,63,1.8150214576532462
1091,63,0.5638601068708525
1101,63,-0.17687157332825104
1111,63,-0.5560758787944914
1121,63,-0.8470618904277261
1131,63,-0.7798512606021867
1141,63,-0.6713998749564489
1151,63,-0.4839319847098414
1161,63,-0.7978406559271374
1171,63,-1.7278835741716223
1181,63,-1.6210840537874094
1191,63,1.0730736374272212
1201,63,0.10804440553554216
1211,63,-0.26064671661566424
1221,63,-0.28531298925924037
1231,63,0.14452097391779162
1241,63,1.3268996461849145
1251,63,2.029354181651321
1261,63,2.314417244024043
1271,63,1.6670234874735883
1281,63,-0.26246669944341217
1291,63,-0.8714119636352714
1301,63,-0.2330501520927446
1311,63,0.03941804512573171
1321,63,0.4527437368316404
1331,63,0.3420363799068605
1341,63,-0.5283768844343342
1351,63,-1.1678000010198297
1361,63,-3.555319368966036
1371,63,-2.0069453508309367
1381,63,-1.372936450886291
1391,63,-1.2862307767771535
1401,63,-0.9871590971111015
1411,63,-0.8683985702594086
1421,63,-0.9176768309228189
1431,63,-1.127536439254282
1441,63,-0.8251430183389925
1451,63,0.04839459828342718
1461,63,0.4411066570680095
1471,63,0.46753142096141476
1481,63,0.8390548049353912
1491,63,1.40160957326019
1501,63,1.6016297454589656
1511,63,1.4992463373925393
1521,63,1.488918286760839
1531,63,1.4830498418756277
1541,63,1.475034840893698
1,64,-0.026369669909144904
11,64,-0.10823744549409575
21,64,-0.19010522107904657
31,64,-0.5503965026976066
41,64,-0.4030101502964364
51,64,-0.25562379789526607
61,64,-0.1573662296278192
71,64,-0.05910866136037231
81,64,0.03914890690707458
91,64,0.4321385860630974
101,64,0.08825739408391563
111,64,-0.25562379789526607
121,64,-0.5831557911057165
131,64,-0.35387121768427177
141,64,-0.12458664426282709
151,64,-0.12458664426282709
161,64,0.20291490351229977
171,64,-0.0015033660016990373
181,64,-0.03298712722602987
191,64,-0.2120711811045848
201,64,-0.549231391709079
211,64,-0.65598541411663
221,64,-0.5250827712003222
231,64,-0.30559600517634194
241,64,0.09984468355436918
251,64,0.00726141221731094
261,64,-0.6397318945880082
271,64,-0.4757110949702704
281,64,0.4201722962583814
291,64,0.24101106165723046
301,64,-0.8635959787040598
311,64,-0.7106083402872496
321,64,0.49909484591867054
331,64,1.3606000114733692
341,64,2.558045143802231
351,64,1.8502421112832261
361,64,1.2253111216307955
371,64,0.5522981915196419
381,64,-0.3159962035113539
391,64,-1.2475567323309988
401,64,-1.2535454073353725
411,64,-0.20423498789837546
421,64,0.12745377366988075
431,64,-0.08330618010028412
441,64,-0.33453937897671787
451,64,-0.9664240599634486
461,64,-0.9076349367182909
471,64,-0.09293349461281655
481,64,0.24287160409238653
491,64,0.29499809008081396
501,64,0.06228309469795443
511,64,-1.8524527200819363
521,64,-0.9797492487588322
531,64,-0.4973560670214591
541,64,-0.21650956423629078
551,64,0.2891098745810009
561,64,0.8227292668519648
571,64,0.8216007568982049
581,64,0.24393992058259564
591,64,-0.06137830745828867
601,64,-0.19784384764677654
611,64,-0.3269443639870905
621,64,-0.28793854439816957
631,64,-0.47113243790188414
641,64,-0.8751206121269844
651,64,-0.265739971687021
661,64,1.382666664168282
671,64,1.9309927759183665
681,64,0.3467365206219736
691,64,-1.3342306331184535
701,64,-1.6283313314434538
711,64,-0.9655357196650677
721,64,-0.86305776218651
731,64,-0.8774023960169522
741,64,-0.7052564868845412
751,64,-0.5081741039464363
761,64,-0.2189739258471251
771,64,0.18267107007469446
781,64,0.08629129792224909
791,64,-0.5479279374976546
801,64,-0.5552011082131977
811,64,-0.008788146169603273
821,64,0.33824597206757656
831,64,0.6917696935751801
841,64,1.15150150174307
851,64,1.6006851432447373
861,64,1.594596156519287
871,64,1.4617723238933575
881,64,1.227340723446646
891,64,0.7985446851841144
901,64,0.14597415212365641
911,64,-0.4100745039754976
921,64,-0.8782904636132876
931,64,-1.1643227770165752
941,64,-1.1748498092016362
951,64,-0.3829116414111387
961,64,1.3450448519228295
971,64,1.4042858162519363
981,64,-0.24489899323399322
991,64,-0.5908128505717347
1001,64,-0.0712030496574155
1011,64,-0.26307944362844826
1021,64,-0.15126139680711656
1031,64,0.32749094444068133
1041,64,0.3837381242851443
1051,64,0.203583803884352
1061,64,-0.7184421573312852
1071,64,-2.5862635173679256
1081,64,-2.905623276786255
1091,64,-1.6694308967302032
1101,64,-1.190402255114751
1111,64,-1.0116988393296347
1121,64,-0.2581715812450688
1131,64,0.7718748350257569
1141,64,0.8783221635810557
1151,64,0.03420742749552263
1161,64,0.3293291314742928
1171,64,1.612777696333846
1181,64,1.8401499102970245
1191,64,2.119085905998367
1201,64,2.452135375607167
1211,64,2.1426870757727605
1221,64,1.2770754839447094
1231,64,0.9826616280246393
1241,64,1.1662363455585165
1251,64,1.0613004421851528
1261,64,0.8562583476371074
1271,64,0.386953137722612
1281,64,-0.47552996446886997
1291,64,-0.4677015092618734
1301,64,0.42954895691390493
1311,64,0.4912545217819081
1321,64,-0.10046272445839828
1331,64,-0.7805132651362171
1341,64,-1.8702416271241007
1351,64,-2.509062011987038
1361,64,-2.979769414064233
1371,64,-1.4280097311363524
1381,64,-0.47380577865633344
1391,64,0.30161027883553765
1401,64,0.2185330537967574
1411,64,-1.1670347141530109
1421,64,-1.2294276893217726
1431,64,-0.12316254691584523
1441,64,-0.04911822018113495
1451,64,-0.6052670041569641
1461,64,-0.35262617140070374
1471,64,0.461238065686958
1481,64,0.8441652069531114
1491,64,0.9753022873415126
1501,64,1.4590721296317164
1511,64,2.1699396492359746
1521,64,2.036942524381612
1531,64,1.0561719023561102
1541,64,0.6587400256429916
1,65,-0.005957051437595161
11,65,-0.005957051437595161
21,65,-0.005957051437595161
31,65,-0.2009495411294786
41,65,0.010302529596699762
51,65,0.22155460032287816
61,65,0.156557103758917
71,65,0.09155960719495583
81,65,0.0265621106309947
91,65,-0.39588078946153415
101,65,-0.2821555842612115
111,65,-0.16843037906088873
121,65,-0.5258961963760657
131,65,-0.37965182910715317
141,65,-0.23340746183824063
151,65,-0.39588078946153415
161,65,-0.16843037906088879
171,65,1.1000925369391836
181,65,0.8244694053216857
191,65,0.2798949579574518
201,65,-0.6108946221040374
211,65,-0.8461727312825407
221,65,-0.349789810915538
231,65,-0.0018887687481856789
241,65,0.4280325991589716
251,65,0.5109943094868662
261,65,0.09071940283611243
271,65,0.21384992633823974
281,65,0.7891616366553328
291,65,0.3020077523461176
301,65,-1.168904003110401
311,65,-1.073127487101035
321,65,0.4673367652912525
331,65,0.9231216021402563
341,65,1.610748503156393
351,65,0.11840544708450573
361,65,-0.3328211797494294
371,65,-0.1367809010118948
381,65,0.06866824096486532
391,65,0.6970495187261057
401,65,0.6506967962942111
411,65,-0.14471484912824212
421,65,-0.1643152346959507
431,65,0.41733116270942433
441,65,0.947859945122967
451,65,1.6852285477737172
461,65,1.3149000525883459
471,65,-0.34248293672839397
481,65,-1.146134330661398
491,65,-1.3351643081435973
501,65,-1.3107649622052029
511,65,-1.9934184950744884
521,65,-0.43264912131962757
531,65,-0.3582148367374595
541,65,-1.3896157162424614
551,65,-1.4117056316465313
561,65,-0.8203737512180741
571,65,-0.3160858463017491
581,65,0.41456896760750517
591,65,0.6512779356584998
601,65,0.2837902507821603
611,65,0.49052862039250744
621,65,1.142109786007839
631,65,0.9555249121145464
641,65,0.05067392473155466
651,65,-0.3019160964087488
661,65,-0.26922272330423175
671,65,0.2515917829240313
681,65,-0.3354409290509558
691,65,-1.2612943056112735
701,65,-1.395596354642628
711,65,-0.9779871815598077
721,65,-0.8687507676957011
731,65,-0.8204074433585793
741,65,-0.6527274902212196
751,65,-0.45854945009279624
761,65,-0.08979417525408484
771,65,0.4778124174501838
781,65,0.34211411286302645
791,65,-0.5386045757036844
801,65,-0.5499006848829817
811,65,0.19846046790868474
821,65,0.7224324178786652
831,65,1.3094354610277286
841,65,1.6657984228284983
851,65,-1.4130565140702125
861,65,0.9292838639808662
871,65,1.0783118313937177
881,65,-0.36719974390342947
891,65,-0.7016671452652917
901,65,-0.546800234281984
911,65,-0.06745753447433805
921,65,1.1519070337940864
931,65,1.6063365427587781
941,65,1.30304282769311
951,65,1.2845083918709306
961,65,1.2587710689564549
971,65,1.0594468711742668
981,65,0.7958875266724981
991,65,0.5887985498028014
1001,65,0.4528310648609953
1011,65,0.0009893164269227741
1021,65,-0.0706336746323092
1031,65,-0.879731477453972
1041,65,-1.2579292124043653
1051,65,-1.3969738040898994
1061,65,-1.7971134547778291
1071,65,-2.271718781549706
1081,65,-1.936072526316622
1091,65,-0.7419263126290156
1101,65,-0.044217315696831606
1111,65,0.3020628673301273
1121,65,0.4772786553770141
1131,65,0.2045388445773972
1141,65,0.10272820747628976
1151,65,0.134934374238069
1161,65,0.8204679039657611
1171,65,2.352735729672053
1181,65,2.5241458622052964
1191,65,-2.1726043664836827
1201,65,-1.997216438519588
1211,65,-1.6677660084772268
1221,65,-1.135014233330332
1231,65,-1.0145598726950418
1241,65,-1.3570022335709129
1251,65,-1.079266329445041
1261,65,-0.2692834937515425
1271,65,0.08900177183713963
1281,65,0.14589041967367036
1291,65,0.24497644994599305
1301,65,0.22707514957077524
1311,65,0.40268737456981596
1321,65,0.8163580198353769
1331,65,1.2787700927611358
1341,65,1.875688418969652
1351,65,2.06554773932977
1361,65,3.5334157499622045
1371,65,2.571836281931208
1381,65,1.9095958221152765
1391,65,1.3521922757876605
1401,65,0.6231828411788474
1411,65,-0.06757038445732516
1421,65,-0.38356599447002954
1431,65,-0.2570305317259852
1441,65,0.02744905647069044
1451,65,0.5833547979451437
1461,65,0.42076249032437224
1471,65,-0.5742757492980204
1481,65,-1.0552143787194381
1491,65,-1.2211263229487612
1501,65,-1.2615013795824706
1511,65,-0.9366004258304789
1521,65,-0.8195831672344684
1531,65,-0.8950685323139551
1541,65,-0.8685032466252313
1,66,-0.0620100687684872
11,66,-0.0620100687684872
21,66,-0.0620100687684872
31,66,-0.2550097384783201
41,66,-0.045916754679428295
51,66,0.16317622911946347
61,66,0.0988430058828525
71,66,0.03450978264624152
81,66,-0.029823440590369447
91,66,-0.44800940818815305
101,66,-0.33541625924417773
111,66,-0.22282311030020238
121,66,-0.5766958712211873
131,66,-0.4319461189388125
141,66,-0.28719636665643783
151,66,-0.44800940818815305
161,66,-0.22282311030020238
171,66,0.9206418593495213
181,66,0.16273145724645674
191,66,-0.4351053692397037
201,66,-1.0785126708533304
211,66,-1.1365138563470922
221,66,-0.3941128174340716
231,66,0.05267036218778897
241,66,0.38131792239388157
251,66,0.22079476727617722
261,66,-0.6636681625329451
271,66,-0.2971393986469822
281,66,1.2937686520635285
291,66,1.4079081695370217
301,66,0.29570191924266953
311,66,-0.1952623698517098
321,66,-0.4915174843505286
331,66,-0.4486534359110548
341,66,-0.3692407188367721
351,66,0.5844591340875487
361,66,0.3895524668330437
371,66,-0.765908290615218
381,66,-0.4963086892220717
391,66,0.9947159943978383
401,66,1.116150258168843
411,66,0.16353406782866725
421,66,0.04826523657786556
431,66,0.39888584735381827
441,66,0.5279858350220776
451,66,0.7031463360874894
461,66,0.6042427541016898
471,66,0.14086706655300696
481,66,-0.11101508512931098
491,66,-0.22124293972417117
501,66,-0.5520539407541408
511,66,1.3706952604598766
521,66,1.2065600349079855
531,66,1.2220881057193291
541,66,1.3910699892472205
551,66,1.3146443069446714
561,66,1.0263195616810163
571,66,0.5934854084879257
581,66,-0.07099079495690033
591,66,-0.6102421581794462
601,66,-1.0167704021924235
611,66,-0.7820042972916864
621,66,0.24685773849321016
631,66,0.48993626792044354
641,66,0.014878624095273824
651,66,-0.14106527921561135
661,66,-0.269047525374161
671,66,-0.05237125128024273
681,66,0.33013306782791746
691,66,-1.3198287928184116
701,66,-1.6989975251889786
711,66,-1.234055730205396
721,66,-1.1184703649710606
731,66,-0.9110610298256839
741,66,-0.5306265536739974
751,66,-0.07186496265274121
761,66,0.13933161353513684
771,66,0.05849959449666911
781,66,0.021655770610846222
791,66,-0.05781778591324448
801,66,-0.19318743243810962
811,66,-0.34293326254968565
821,66,-0.09242074759810778
831,66,0.6170004625415275
841,66,1.141095591213168
851,66,1.3713634269094526
861,66,1.919733218883137
871,66,2.0167855273544637
881,66,1.8245221581820037
891,66,1.5031612866348165
901,66,0.8827359352470685
911,66,0.07872420728903534
921,66,-0.9414943176767526
931,66,-1.3761031229913576
941,66,-1.136574245918226
951,66,-0.7457857629874073
961,66,0.016529895843984656
971,66,0.17773550426883686
981,66,-0.37937618638010967
991,66,-0.565650684155135
1001,66,-0.5987482689193988
1011,66,-0.5787812069482869
1021,66,-0.4672096580785076
1031,66,0.3061110881505862
1041,66,0.3409386152053247
1051,66,-0.13276308253694047
1061,66,-0.8212920609266313
1071,66,-1.9800295958464784
1081,66,-2.2713547568926002
1091,66,-1.6102056864217245
1101,66,-1.0250076947846503
1111,66,-0.20933450649292162
1121,66,0.19592411101966842
1131,66,0.014762852018192725
1141,66,-0.11545557581450873
1151,66,-0.39533294485998055
1161,66,0.2898826287280818
1171,66,2.1113584465261948
1181,66,2.490900018446855
1191,66,-0.7695575612880798
1201,66,-2.4358038132547413
1211,66,-2.530134356295306
1221,66,-1.490037600536432
1231,66,-1.170833479022043
1241,66,-1.1244142016096277
1251,66,-0.9089361095083126
1261,66,-0.7643274978814196
1271,66,-0.32382404353761224
1281,66,0.4581410079242973
1291,66,0.8865488542546522
1301,66,1.0077754192497002
1311,66,0.9443032531388104
1321,66,0.5421690505962353
1331,66,0.9259403771953293
1341,66,2.160078783006574
1351,66,2.402684053281548
1361,66,3.5937092853919275
1371,66,2.645968893493277
1381,66,1.9004194749804804
1391,66,1.139678263446529
1401,66,0.5164195947229167
1411,66,0.2509612215202967
1421,66,-0.030282693358330504
1431,66,-0.20724994700777322
1441,66,-0.05915240735936376
1451,66,0.41046726281960433
1461,66,0.31779579613916925
1471,66,-0.36265359098566824
1481,66,-0.9191880110697244
1491,66,-1.5413684811182213
1501,66,-1.734361537840623
1511,66,-1.3567211144656832
1521,66,-1.135506450669759
1531,66,-0.9346860127096425
1541,66,-0.723100846992883
1,67,-0.1556769265702272
11,67,-0.02892242957987036
21,67,0.09783206741048649
31,67,-0.11944246420678663
41,67,-0.3548672876466226
51,67,-0.5902921110864585
61,67,-0.5057891130928873
71,67,-0.42128611509931607
81,67,-0.3367831171057448
91,67,-0.3367831171057448
101,67,-0.5359734781821404
111,67,-0.7351638392585357
121,67,-0.4091859205509409
131,67,-0.49973901581869973
141,67,-0.5902921110864585
151,67,-0.08327412312503119
161,67,0.13403346913308448
171,67,0.3158481029212913
181,67,-1.190198194268771
191,67,-1.4337437730023108
201,67,-0.8351633334456068
211,67,-0.27086323585924205
221,67,0.6984383153219189
231,67,1.0592480707456797
241,67,0.6924069550588426
251,67,0.6503659854051954
261,67,0.7091786895975443
271,67,0.2402581129572509
281,67,-0.6588422202691625
291,67,-0.8776535018909813
301,67,-0.43300373112165064
311,67,-0.20002991108257337
321,67,0.03782666552104705
331,67,0.35480369108913723
341,67,0.29416493203498856
351,67,0.019774651565523292
361,67,-0.35191261561994314
371,67,-0.8955985436132534
381,67,-0.9951089921433927
391,67,-0.5718103900559389
401,67,-0.6515768329680028
411,67,-1.1256101124084223
421,67,-0.9959788437445685
431,67,-0.3822953255371767
441,67,0.04190418975131845
451,67,0.4242322122214911
461,67,0.3825279632911755
471,67,-0.23294432585286012
481,67,-0.32914089460673057
491,67,0.0205517438222294
501,67,0.13961603018573768
511,67,0.5378978796681029
521,67,0.9441598564808412
531,67,1.1560101098149609
541,67,1.281761695680006
551,67,1.270797531593664
561,67,1.0099219681374016
571,67,0.7142697892259209
581,67,0.3321983283359056
591,67,-0.1935108114144211
601,67,-0.843011772744828
611,67,-0.9881239414455911
621,67,-0.5713078062405628
631,67,-0.3143439546087855
641,67,-0.08144418102065445
651,67,0.3983394244178336
661,67,1.0303578555800008
671,67,0.5005154586192854
681,67,-0.3599433999712525
691,67,1.7908454843803945
701,67,2.1977809569187463
711,67,1.4155832791730918
721,67,1.2019771055575632
731,67,0.9806598344241167
741,67,0.6028662401261642
751,67,0.24357211101903598
761,67,-0.09061075301429324
771,67,-0.36748097435624405
781,67,-0.4013293785054936
791,67,-0.14477006685639737
801,67,0.09051307109004814
811,67,0.35308010355567565
821,67,0.1830903058010221
831,67,-0.5244139612338794
841,67,-0.9625364603537271
851,67,-1.6011497790631763
861,67,-1.6667445363237898
871,67,-1.375852084219323
881,67,-0.7555180365380338
891,67,-0.49924241638086814
901,67,-0.5831768253161457
911,67,-0.21052553495977797
921,67,0.5183942152669402
931,67,0.8153289422053056
941,67,0.7667141427768508
951,67,0.14098466775614368
961,67,-1.2623031055304461
971,67,-0.9752924868238609
981,67,1.0806845689332936
991,67,1.5635185501338578
1001,67,0.8576625494187124
1011,67,0.501995521730398
1021,67,0.9099645330222166
1031,67,0.747764776255029
1041,67,0.7618694225832913
1051,67,0.9029969730181577
1061,67,1.1733764967344047
1071,67,1.6370701866920563
1081,67,1.700724796361711
1091,67,1.3381612005961419
1101,67,0.8029358322764709
1111,67,-0.05741160482576995
1121,67,0.1839833668702599
1131,67,1.6570149283571989
1141,67,1.2813656121393786
1151,67,-0.79238506076045
1161,67,-1.4593439514503173
1171,67,-1.1728184672459363
1181,67,-1.3838275519898415
1191,67,-2.5307945225963793
1201,67,-1.8283701113031678
1211,67,-1.7365597765285703
1221,67,-2.1129032660344365
1231,67,-1.7322064763971814
1241,67,-0.740182373705152
1251,67,-0.5033487715092392
1261,67,-0.8949596959609989
1271,67,-0.6483050456890831
1281,67,0.04895414897245347
1291,67,0.2184560953727098
